,Model,Publication Year,Research Areas
36549,SeNet,2017,Engineering
36550,SeNet,2018,Computer Science
36551,SeNet,2018,Engineering
36552,SeNet,2022,Computer Science
36553,SeNet,2022,Engineering
36554,SeNet,2022,Imaging Science & Photographic Technology
36555,SeNet,2019,Computer Science
36556,SeNet,2021,Computer Science
36557,SeNet,2021,Engineering
36558,SeNet,2021,Telecommunications
36559,SeNet,2019,Computer Science
36560,SeNet,2019,Engineering
36561,SeNet,2019,Optics
36562,SeNet,2021,Computer Science
36563,SeNet,2019,Computer Science
36564,SeNet,2019,Mathematical & Computational Biology
36565,SeNet,2019,Medical Informatics
36566,SeNet,2016,Biochemistry & Molecular Biology
36567,SeNet,2016,Chemistry
36568,SeNet,2018,Computer Science
36569,SeNet,2021,Computer Science
36570,SeNet,2022,Chemistry
36571,SeNet,2022,Engineering
36572,SeNet,2022,Materials Science
36573,SeNet,2022,Physics
36574,SeNet,2020,Computer Science
36575,SeNet,2017,Computer Science
36576,SeNet,2017,Engineering
36577,SeNet,2017,Mathematical & Computational Biology
36578,SeNet,2022,General & Internal Medicine
36579,SeNet,2017,Geochemistry & Geophysics
36580,SeNet,2017,Engineering
36581,SeNet,2017,Remote Sensing
36582,SeNet,2017,Imaging Science & Photographic Technology
36583,SeNet,2018,Engineering
36584,SeNet,2018,Geology
36585,SeNet,2018,Remote Sensing
36586,SeNet,2021,Computer Science
36587,SeNet,2018,Engineering
36588,SeNet,2018,Imaging Science & Photographic Technology
36589,SeNet,2021,General & Internal Medicine
36590,SeNet,2020,Chemistry
36591,SeNet,2020,Engineering
36592,SeNet,2020,Instruments & Instrumentation
36593,SeNet,2020,Engineering
36594,SeNet,2020,Optics
36595,SeNet,2020,"Radiology, Nuclear Medicine & Medical Imaging"
36596,SeNet,2020,Computer Science
36597,SeNet,2020,Engineering
36598,SeNet,2020,Imaging Science & Photographic Technology
36599,SeNet,2021,Biochemistry & Molecular Biology
36600,SeNet,2021,Optics
36601,SeNet,2021,"Radiology, Nuclear Medicine & Medical Imaging"
36602,SeNet,2020,Chemistry
36603,SeNet,2020,Engineering
36604,SeNet,2020,Materials Science
36605,SeNet,2020,Physics
36606,SeNet,2021,Oncology
36607,SeNet,2021,"Radiology, Nuclear Medicine & Medical Imaging"
36608,SeNet,2019,Optics
36609,SeNet,2016,Engineering
36610,SeNet,2020,Engineering
36611,SeNet,2019,Computer Science
36612,SeNet,2022,Instruments & Instrumentation
36613,SeNet,2022,Materials Science
36614,SeNet,2020,"Radiology, Nuclear Medicine & Medical Imaging"
36615,SeNet,2019,Computer Science
36616,SeNet,2019,Engineering
36617,SeNet,2019,Geology
36618,SeNet,2021,Computer Science
36619,SeNet,2021,Telecommunications
36620,SeNet,2019,Engineering
36621,SeNet,2021,Acoustics
36622,SeNet,2021,Computer Science
36623,SeNet,2021,Engineering
36624,SeNet,2021,Imaging Science & Photographic Technology
36625,SeNet,2022,Computer Science
36626,SeNet,2021,Computer Science
36627,SeNet,2019,Engineering
36628,SeNet,2019,Computer Science
36629,SeNet,2019,Computer Science
36630,SeNet,2019,Engineering
36631,SeNet,2019,Telecommunications
36632,SeNet,2020,Others
36633,SeNet,2018,Computer Science
36634,SeNet,2018,Physics
36635,SeNet,2017,Computer Science
36636,SeNet,2018,Imaging Science & Photographic Technology
36637,SeNet,2018,Telecommunications
36638,SeNet,2022,Computer Science
36639,SeNet,2022,Engineering
36640,SeNet,2022,Mathematical & Computational Biology
36641,SeNet,2022,Medical Informatics
36642,SeNet,2021,Computer Science
36643,SeNet,2021,Engineering
36644,SeNet,2021,Imaging Science & Photographic Technology
36645,SeNet,2021,Mathematical & Computational Biology
36646,SeNet,2021,Neurosciences & Neurology
36647,SeNet,2020,Agriculture
36648,SeNet,2020,Computer Science
36649,SeNet,2021,Chemistry
36650,SeNet,2021,Engineering
36651,SeNet,2021,Instruments & Instrumentation
36652,SeNet,2018,Engineering
36653,SeNet,2018,Imaging Science & Photographic Technology
36654,SeNet,2021,"Radiology, Nuclear Medicine & Medical Imaging"
36655,SeNet,2021,Environmental Sciences & Ecology
36656,SeNet,2021,Geology
36657,SeNet,2021,Remote Sensing
36658,SeNet,2021,Imaging Science & Photographic Technology
36659,SeNet,2022,"Radiology, Nuclear Medicine & Medical Imaging"
36660,SeNet,2021,Chemistry
36661,SeNet,2021,Engineering
36662,SeNet,2021,Instruments & Instrumentation
36663,SeNet,2019,Computer Science
36664,SeNet,2018,Computer Science
36665,SeNet,2018,Telecommunications
36666,SeNet,2021,Engineering
36667,SeNet,2019,Acoustics
36668,SeNet,2019,Engineering
36669,SeNet,2019,Engineering
36670,SeNet,2019,Telecommunications
36671,SeNet,2016,Computer Science
36672,SeNet,2016,Engineering
36673,SeNet,2020,Others
36674,SeNet,2020,Computer Science
36675,SeNet,2020,Environmental Sciences & Ecology
36676,SeNet,2020,Geology
36677,SeNet,2020,Remote Sensing
36678,SeNet,2020,Imaging Science & Photographic Technology
36679,SeNet,2020,Engineering
36680,SeNet,2020,Materials Science
36681,SeNet,2020,Optics
36682,SeNet,2020,Physics
36683,SeNet,2019,Automation & Control Systems
36684,SeNet,2019,Engineering
36685,SeNet,2019,Robotics
36686,SeNet,2017,Engineering
36687,SeNet,2021,Computer Science
36688,SeNet,2021,Computer Science
36689,SeNet,2021,Imaging Science & Photographic Technology
36690,SeNet,2018,Computer Science
36691,SeNet,2010,Others
36692,SeNet,2010,Others
36693,SeNet,2010,Others
36694,SeNet,2020,Computer Science
36695,SeNet,2020,Computer Science
36696,SeNet,2021,Mathematics
36697,SeNet,2021,Science & Technology - Other Topics
36698,SeNet,2021,Remote Sensing
36699,SeNet,2021,Imaging Science & Photographic Technology
36700,SeNet,2021,Optics
36701,SeNet,2020,Instruments & Instrumentation
36702,SeNet,2020,Optics
36703,SeNet,2020,Physics
36704,SeNet,2019,Acoustics
36705,SeNet,2019,Engineering
36706,SeNet,2022,Construction & Building Technology
36707,SeNet,2022,Materials Science
36708,SeNet,2021,Health Care Sciences & Services
36709,SeNet,2021,General & Internal Medicine
36710,SeNet,2020,Computer Science
36711,SeNet,2020,Engineering
36712,SeNet,2018,Medical Informatics
36713,SeNet,2018,Optics
36714,SeNet,2017,Engineering
36715,SeNet,2021,Computer Science
36716,SeNet,2022,"Radiology, Nuclear Medicine & Medical Imaging"
36717,SeNet,2021,Mathematics
36718,SeNet,2018,Engineering
36719,SeNet,2018,Engineering
36720,SeNet,2022,Chemistry
36721,SeNet,2022,Engineering
36722,SeNet,2022,Instruments & Instrumentation
36723,SeNet,2020,Acoustics
36724,SeNet,2020,"Radiology, Nuclear Medicine & Medical Imaging"
36725,SeNet,2018,Computer Science
36726,SeNet,2018,Engineering
36727,SeNet,2018,Imaging Science & Photographic Technology
36728,SeNet,2022,Computer Science
36729,SeNet,2022,Computer Science
36730,SeNet,2022,Engineering
36731,SeNet,2022,Optics
36732,SeNet,2022,Imaging Science & Photographic Technology
36733,SeNet,2019,Computer Science
36734,SeNet,2019,Engineering
36735,SeNet,2019,Telecommunications
36736,SeNet,2020,Imaging Science & Photographic Technology
36737,SeNet,2021,Engineering
36738,SeNet,2021,Instruments & Instrumentation
36739,SeNet,2021,Physics
36740,SeNet,2019,Computer Science
36741,SeNet,2019,Neurosciences & Neurology
36742,SeNet,2021,Computer Science
36743,SeNet,2021,Engineering
36744,SeNet,2021,Imaging Science & Photographic Technology
36745,SeNet,2017,Computer Science
36746,SeNet,2017,Engineering
36747,SeNet,2022,Computer Science
36748,SeNet,2022,Geology
36749,SeNet,2020,Computer Science
36750,SeNet,2019,Physics
36751,SeNet,2022,Environmental Sciences & Ecology
36752,SeNet,2022,Others
36753,SeNet,2022,Science & Technology - Other Topics
36754,SeNet,2022,Materials Science
36755,SeNet,2022,Physics
36756,SeNet,2021,Engineering
36757,SeNet,2020,Engineering
36758,SeNet,2021,Engineering
36759,SeNet,2022,Computer Science
36760,SeNet,2022,Engineering
36761,SeNet,2022,Mathematical & Computational Biology
36762,SeNet,2022,Medical Informatics
36763,SeNet,2021,Computer Science
36764,SeNet,2021,Telecommunications
36765,SeNet,2019,Computer Science
36766,SeNet,2022,Others
36767,SeNet,2022,Materials Science
36768,SeNet,2022,Computer Science
36769,SeNet,2022,Engineering
36770,SeNet,2022,Telecommunications
36771,SeNet,2021,Computer Science
36772,SeNet,2021,Engineering
36773,SeNet,2021,Telecommunications
36774,SeNet,2022,Health Care Sciences & Services
36775,SeNet,2022,Medical Informatics
36776,SeNet,2021,Engineering
36777,SeNet,2021,Mathematics
36778,SeNet,2020,Engineering
36779,SeNet,2020,Others
36780,SeNet,2020,Transportation
36781,SeNet,2019,Computer Science
36782,SeNet,2019,Engineering
36783,SeNet,2021,Computer Science
36784,SeNet,2021,Imaging Science & Photographic Technology
36785,SeNet,2022,Others
36786,SeNet,2022,Mathematical & Computational Biology
36787,SeNet,2022,Neurosciences & Neurology
36788,SeNet,2022,Optics
36789,SeNet,2022,Imaging Science & Photographic Technology
36790,SeNet,2021,Computer Science
36791,SeNet,2021,Computer Science
36792,SeNet,2018,Computer Science
36793,SeNet,2018,Imaging Science & Photographic Technology
36794,SeNet,2018,"Radiology, Nuclear Medicine & Medical Imaging"
36795,SeNet,2016,Computer Science
36796,SeNet,2018,Computer Science
36797,SeNet,2018,Neurosciences & Neurology
36798,SeNet,2018,Engineering
36799,SeNet,2018,Transportation
36800,SeNet,2021,Remote Sensing
36801,SeNet,2021,Imaging Science & Photographic Technology
36802,SeNet,2017,Imaging Science & Photographic Technology
36803,SeNet,2022,Mathematical & Computational Biology
36804,SeNet,2022,Neurosciences & Neurology
36805,SeNet,2018,Chemistry
36806,SeNet,2018,Engineering
36807,SeNet,2018,Instruments & Instrumentation
36808,SeNet,2021,Computer Science
36809,SeNet,2021,Computer Science
36810,SeNet,2021,Engineering
36811,SeNet,2017,Agriculture
36812,SeNet,2020,Chemistry
36813,SeNet,2020,Engineering
36814,SeNet,2020,Instruments & Instrumentation
36815,SeNet,2018,Computer Science
36816,SeNet,2018,Engineering
36817,SeNet,2018,Optics
36818,SeNet,2019,Engineering
36819,SeNet,2021,Automation & Control Systems
36820,SeNet,2018,"Radiology, Nuclear Medicine & Medical Imaging"
36821,SeNet,2022,Computer Science
36822,SeNet,2021,Agriculture
36823,SeNet,2021,Others
36824,SeNet,2022,Health Care Sciences & Services
36825,SeNet,2018,Computer Science
36826,SeNet,2021,Computer Science
36827,SeNet,2022,Chemistry
36828,SeNet,2022,Engineering
36829,SeNet,2022,Instruments & Instrumentation
36830,SeNet,2020,Computer Science
36831,SeNet,2020,Computer Science
36832,SeNet,2020,Imaging Science & Photographic Technology
36833,SeNet,2019,Computer Science
36834,SeNet,2019,Computer Science
36835,SeNet,2019,Engineering
36836,SeNet,2019,Medical Informatics
36837,SeNet,2019,Telecommunications
36838,SeNet,2018,Computer Science
36839,SeNet,2018,Engineering
36840,SeNet,2017,Computer Science
36841,SeNet,2017,Engineering
36842,SeNet,2021,Agriculture
36843,SeNet,2020,Engineering
36844,SeNet,2020,Optics
36845,SeNet,2018,Computer Science
36846,SeNet,2022,Others
36847,SeNet,2020,Computer Science
36848,SeNet,2017,Computer Science
36849,SeNet,2017,Engineering
36850,SeNet,2017,Imaging Science & Photographic Technology
36851,SeNet,2017,Oncology
36852,SeNet,2020,Others
36853,SeNet,2020,Computer Science
36854,SeNet,2020,Mathematical & Computational Biology
36855,SeNet,2020,"Radiology, Nuclear Medicine & Medical Imaging"
36856,SeNet,2017,Computer Science
36857,SeNet,2017,Imaging Science & Photographic Technology
36858,SeNet,2020,Computer Science
36859,SeNet,2019,Computer Science
36860,SeNet,2019,Engineering
36861,SeNet,2019,Telecommunications
36862,SeNet,2022,Computer Science
36863,SeNet,2021,Environmental Sciences & Ecology
36864,SeNet,2021,Geology
36865,SeNet,2021,Remote Sensing
36866,SeNet,2021,Imaging Science & Photographic Technology
36867,SeNet,2019,Engineering
36868,SeNet,2018,Computer Science
36869,SeNet,2018,Engineering
36870,SeNet,2019,Computer Science
36871,SeNet,2019,Engineering
36872,SeNet,2019,Telecommunications
36873,SeNet,2017,Engineering
36874,SeNet,2017,Telecommunications
36875,SeNet,2022,Engineering
36876,SeNet,2022,Science & Technology - Other Topics
36877,SeNet,2021,Biochemistry & Molecular Biology
36878,SeNet,2021,Others
36879,SeNet,2021,Mathematical & Computational Biology
36880,SeNet,2021,Optics
36881,SeNet,2021,Computer Science
36882,SeNet,2018,Computer Science
36883,SeNet,2018,Engineering
36884,SeNet,2021,Computer Science
36885,SeNet,2020,Mathematics
36886,SeNet,2020,Science & Technology - Other Topics
36887,SeNet,2018,Computer Science
36888,SeNet,2019,Engineering
36889,SeNet,2020,Others
36890,SeNet,2016,Computer Science
36891,SeNet,2020,Computer Science
36892,SeNet,2020,Computer Science
36893,SeNet,2020,Telecommunications
36894,SeNet,2020,Computer Science
36895,SeNet,2020,Engineering
36896,SeNet,2020,Imaging Science & Photographic Technology
36897,SeNet,2020,Telecommunications
36898,SeNet,2019,Computer Science
36899,SeNet,2019,Telecommunications
36900,SeNet,2020,Automation & Control Systems
36901,SeNet,2020,Computer Science
36902,SeNet,2020,Engineering
36903,SeNet,2020,Robotics
36904,SeNet,2019,Transportation
36905,SeNet,2019,Engineering
36906,SeNet,2021,Computer Science
36907,SeNet,2021,Computer Science
36908,SeNet,2019,Computer Science
36909,SeNet,2022,Computer Science
36910,SeNet,2022,Engineering
36911,SeNet,2022,Others
36912,SeNet,2022,Neurosciences & Neurology
36913,SeNet,2021,Science & Technology - Other Topics
36914,SeNet,2019,Engineering
36915,SeNet,2019,Instruments & Instrumentation
36916,SeNet,2022,Computer Science
36917,SeNet,2022,Engineering
36918,SeNet,2022,Instruments & Instrumentation
36919,SeNet,2022,Optics
36920,SeNet,2020,Computer Science
36921,SeNet,2020,Imaging Science & Photographic Technology
36922,SeNet,2021,Computer Science
36923,SeNet,2021,Telecommunications
36924,SeNet,2021,Computer Science
36925,SeNet,2021,Mathematical & Computational Biology
36926,SeNet,2021,Imaging Science & Photographic Technology
36927,SeNet,2018,Computer Science
36928,SeNet,2018,Engineering
36929,SeNet,2018,Imaging Science & Photographic Technology
36930,SeNet,2019,Computer Science
36931,SeNet,2021,Others
36932,SeNet,2021,Others
36933,SeNet,2021,Instruments & Instrumentation
36934,SeNet,2021,Materials Science
36935,SeNet,2020,Computer Science
36936,SeNet,2020,Engineering
36937,SeNet,2020,Medical Informatics
36938,SeNet,2020,Robotics
36939,SeNet,2020,Computer Science
36940,SeNet,2020,Engineering
36941,SeNet,2021,Computer Science
36942,SeNet,2021,Engineering
36943,SeNet,2020,Computer Science
36944,SeNet,2020,Engineering
36945,SeNet,2020,Telecommunications
36946,SeNet,2022,Computer Science
36947,SeNet,2022,Engineering
36948,SeNet,2022,Medical Informatics
36949,SeNet,2017,Computer Science
36950,SeNet,2017,Engineering
36951,SeNet,2017,Telecommunications
36952,SeNet,2019,Engineering
36953,SeNet,2020,Engineering
36954,SeNet,2020,Optics
36955,SeNet,2018,Computer Science
36956,SeNet,2018,Engineering
36957,SeNet,2021,Engineering
36958,SeNet,2021,Mathematics
36959,SeNet,2019,Engineering
36960,SeNet,2022,Computer Science
36961,SeNet,2019,Computer Science
36962,SeNet,2019,Engineering
36963,SeNet,2019,Geology
36964,SeNet,2019,Remote Sensing
36965,SeNet,2020,Automation & Control Systems
36966,SeNet,2020,Computer Science
36967,SeNet,2020,Engineering
36968,SeNet,2020,Chemistry
36969,SeNet,2020,Engineering
36970,SeNet,2020,Materials Science
36971,SeNet,2020,Physics
36972,SeNet,2020,Computer Science
36973,SeNet,2020,Engineering
36974,SeNet,2017,Biophysics
36975,SeNet,2017,Engineering
36976,SeNet,2021,Science & Technology - Other Topics
36977,SeNet,2021,Science & Technology - Other Topics
36978,SeNet,2022,Geochemistry & Geophysics
36979,SeNet,2022,Remote Sensing
36980,SeNet,2021,Chemistry
36981,SeNet,2021,Engineering
36982,SeNet,2021,Materials Science
36983,SeNet,2021,Physics
36984,SeNet,2022,Environmental Sciences & Ecology
36985,SeNet,2022,Others
36986,SeNet,2020,Computer Science
36987,SeNet,2019,Computer Science
36988,SeNet,2019,Computer Science
36989,SeNet,2019,Engineering
36990,SeNet,2019,Telecommunications
36991,SeNet,2022,Computer Science
36992,SeNet,2021,Computer Science
36993,SeNet,2021,Engineering
36994,SeNet,2021,Optics
36995,SeNet,2020,Others
36996,SeNet,2019,Computer Science
36997,SeNet,2019,Engineering
36998,SeNet,2017,Computer Science
36999,SeNet,2017,Engineering
37000,SeNet,2021,Computer Science
37001,SeNet,2021,Engineering
37002,SeNet,2021,Physics
37003,SeNet,2022,Computer Science
37004,SeNet,2022,Engineering
37005,SeNet,2021,General & Internal Medicine
37006,SeNet,2022,Science & Technology - Other Topics
37007,SeNet,2021,Science & Technology - Other Topics
37008,SeNet,2020,Computer Science
37009,SeNet,2020,Engineering
37010,SeNet,2021,Science & Technology - Other Topics
37011,SeNet,2021,"Radiology, Nuclear Medicine & Medical Imaging"
37012,SeNet,2020,Automation & Control Systems
37013,SeNet,2020,Computer Science
37014,SeNet,2020,Engineering
37015,SeNet,2019,Computer Science
37016,SeNet,2019,Computer Science
37017,SeNet,2019,Automation & Control Systems
37018,SeNet,2019,Computer Science
37019,SeNet,2019,Computer Science
37020,SeNet,2019,Imaging Science & Photographic Technology
37021,SeNet,2022,Science & Technology - Other Topics
37022,SeNet,2022,General & Internal Medicine
37023,SeNet,2022,Engineering
37024,SeNet,2022,Optics
37025,SeNet,2022,"Radiology, Nuclear Medicine & Medical Imaging"
37026,SeNet,2021,Science & Technology - Other Topics
37027,SeNet,2021,Energy & Fuels
37028,SeNet,2019,Automation & Control Systems
37029,SeNet,2019,Computer Science
37030,SeNet,2021,Environmental Sciences & Ecology
37031,SeNet,2021,Remote Sensing
37032,SeNet,2020,Engineering
37033,SeNet,2020,Optics
37034,SeNet,2020,"Radiology, Nuclear Medicine & Medical Imaging"
37035,SeNet,2019,Computer Science
37036,SeNet,2019,Engineering
37037,SeNet,2019,Medical Informatics
37038,SeNet,2021,Others
37039,SeNet,2021,Others
37040,SeNet,2021,Computer Science
37041,SeNet,2020,Computer Science
37042,SeNet,2021,Computer Science
37043,SeNet,2020,Materials Science
37044,SeNet,2020,Physics
37045,SeNet,2019,Computer Science
